SUMMARY_NR,LINE_NR,ABSTRACT_TEXT,LOAD_DT
201520293,10,"ice and snow. At approximately 10:15 a.m., the employee slipped on the icy windo",2019-07-22 00:19:30+00:00
201520293,11,w wash work area and fell through one of the open windows. He slid 28 ft down th,2019-07-22 00:19:30+00:00
201344140,8,to the air conditioned quality control room where he was unresponsive with a ver,2019-07-22 00:19:30+00:00
201344140,9,"y slow pulse. He was treated at the local hospital for a heat related illness, w",2019-07-22 00:19:30+00:00
201344140,10,here he later died.,2019-07-22 00:19:30+00:00
200780328,1,"At approximately 12:45 p.m., 15 minutes after the end of lunch break, Employee #",2019-07-22 00:19:30+00:00
200780328,2,"1, of Lumlog, Inc., was working at his cut-off saw station when a loud ""pop"" was",2019-07-22 00:19:30+00:00
200780328,3, heard around the workplace by several coworkers. They saw the approximately 300,2019-07-22 00:19:30+00:00
200780328,4," lb hood of the chipper fly off the machine, about 22 ft horizontally and betwee",2019-07-22 00:19:30+00:00
200780328,5,"n 7 and 8 ft into the air. It landed on Employee #1, who only had time to throw ",2019-07-22 00:19:30+00:00
200780328,6,up his arms to protect his face and body. He suffered a fractured skull and a se,2019-07-22 00:19:30+00:00
200780328,7,"vered medulla oblongata (the spinal cord at the neck), and was killed. Subsequen",2019-07-22 00:19:30+00:00
200780328,8,t investigation revealed that the precision Husky containment system (chipper ho,2019-07-22 00:19:30+00:00
200780328,9,"od) failed because it was inadequately bolted to the frame of the machine, in vi",2019-07-22 00:19:30+00:00
200780328,10,olation of the manufacturer's recommendations. It had also been inadequately rep,2019-07-22 00:19:30+00:00
200780328,11,"aired, modified, and maintained with respect to the manufacturer's design requir",2019-07-22 00:19:30+00:00
200780328,12,"ements. In addition, the employer failed to prevent the accidental feeding of me",2019-07-22 00:19:30+00:00
200780328,13,"tal objects and tools into the chipper, creating a safety hazard and causing ser",2019-07-22 00:19:30+00:00
200780328,14,ious mechanical failure.,2019-07-22 00:19:30+00:00
170204648,1,An elevator installer and his helper were modernizing elevators. The installer w,2019-07-22 00:19:30+00:00
170204648,2,as using a metal fish tape. The fish tape apparently contacted an energized part,2019-07-22 00:19:30+00:00
170204648,3, of a 480-volt circuit and caused an electrical fault. The two employees were bu,2019-07-22 00:19:30+00:00
170204648,4,rned as a result of the ensuing electric arc. The installer sustained burns on h,2019-07-22 00:19:30+00:00
170204648,5,is face and chest. He was hospitalized for his injuries. The helper sustained bu,2019-07-22 00:19:30+00:00
170204648,6,rns on his hands. He was treated at a hospital and released.,2019-07-22 00:19:30+00:00
14234637,1,An employee was working on top of a Pole Barn that was being built beneath an ex,2019-07-22 00:19:30+00:00
200740314,1,Employee #1 was using a John Deere tractor to brush hog grass. As he descended a,2019-07-22 00:19:30+00:00
200740314,2," hill and attempted to turn left, the tractor went over a bank and rolled over o",2019-07-22 00:19:30+00:00
200740314,3,n top of him. Employee #1 was crushed and killed.,2019-07-22 00:19:30+00:00
201370228,1,A tire cure mold exploded approximately an hour before the end of a 6 to 7 hour ,2019-07-22 00:19:30+00:00
201370228,2,curing cycle. There were no injuries. The exact cause is undetermined. It is pos,2019-07-22 00:19:30+00:00
201370228,3,sible that there was an auto ignition of a foreign material within the air space,2019-07-22 00:19:30+00:00
201370228,4, of the tire.,2019-07-22 00:19:30+00:00
170080238,1,A line-clearance tree trimmer was trimming trees away from overhead power lines.,2019-07-22 00:19:30+00:00
170080238,2," The lines consisted of an 8000-volt, single-phase conductor with neutral, a 120",2019-07-22 00:19:30+00:00
170080238,3,"/240-volt, single-phase overhead power line, and a cable television cable. Accor",2019-07-22 00:19:30+00:00
170080238,4,"ding to the foreman on the job, the tree trimmer, who was working from a relativ",2019-07-22 00:19:30+00:00
170080238,5,"ely new, insulated aerial lift, ducked down in the bucket of the lift as he move",2019-07-22 00:19:30+00:00
170080238,6,d it beneath the cable television line and the 120/240-volt secondary conductors,2019-07-22 00:19:30+00:00
170080238,7,. He trimmed some branches and then began moving back under the lines when a pic,2019-07-22 00:19:30+00:00
170080238,8,kup truck approach the scene. The foreman called for the employee to hold up unt,2019-07-22 00:19:30+00:00
170080238,9,"il the pickup truck passed. However, when the foreman looked back up, the tree t",2019-07-22 00:19:30+00:00
170080238,10,"rimmer was standing again, with his back against the secondary conductors. The t",2019-07-22 00:19:30+00:00
170080238,11,"wo conductors were only 6 inches apart, and it was believed that the 280-pound, ",2019-07-22 00:19:30+00:00
170080238,12,6-foot-tall employee's momentum carried him into both conductors. The injured em,2019-07-22 00:19:30+00:00
170080238,13,ployee was lowered to the ground. Emergency medical services administered cardio,2019-07-22 00:19:30+00:00
170080238,14,"-pulmonary resuscitation, then transported the tree trimmer to a hospital, where",2019-07-22 00:19:30+00:00
170080238,15, he died a short time later. He had been electrocuted. According to the employer,2019-07-22 00:19:30+00:00
170080238,16,", the line-clearance tree trimmer had prior experience and knowledge of electric",2019-07-22 00:19:30+00:00
170080238,17,al work and of the operation of an aerial lift. The employer stated that new emp,2019-07-22 00:19:30+00:00
170080238,18,loyees work with a crew foreman for several weeks of on-the-job training before ,2019-07-22 00:19:30+00:00
170080238,19,"they are assigned to permanent crews. The employer could not, however, demonstra",2019-07-22 00:19:30+00:00
170080238,20,te that the deceased employee had received any training. (The crew foreman state,2019-07-22 00:19:30+00:00
170080238,21,"d that he assumed that the employee was qualified.) Also, the crew was not using",2019-07-22 00:19:30+00:00
170080238,22, radio communication. It is possible that the employee misunderstood the foreman,2019-07-22 00:19:30+00:00
200780278,17,ng for him. They originally thought he had gone to the breakroom or to the bathr,2019-07-22 00:19:30+00:00
200780278,18,"oom. After some time, the driver of truck #3 found the security guard on the pav",2019-07-22 00:19:30+00:00
200780278,19,"ement, down an aisle where truck #3 had parked. One possible explanation is that",2019-07-22 00:19:30+00:00
200780278,20, Employee #1 had noted the trailer and seal numbers from front trailer but did n,2019-07-22 00:19:30+00:00
200780278,21,ot initially put on a pig tie because this trailer had a special tie from its po,2019-07-22 00:19:30+00:00
200780278,22,"int of origin because it contained electronic equipment. Then, on second thought",2019-07-22 00:19:30+00:00
200780278,23,", the guard went back in and put his pig tie on the trailer, as required. This e",2019-07-22 00:19:30+00:00
200780278,24,xplains his second approach between the trailers. He came back out after putting,2019-07-22 00:19:30+00:00
200780278,25," on the pig tie, motioned for the driver to advance into the yard, and put his c",2019-07-22 00:19:30+00:00
200780278,26,"lip board in the guard house. He then remembered that he had left something, suc",2019-07-22 00:19:30+00:00
200780278,27,"h as the pig tie wrench, laying on the dolly converter and attempted to retrieve",2019-07-22 00:19:30+00:00
200780278,28, the article while the truck #3 was pulling out from the guard station. In so do,2019-07-22 00:19:30+00:00
200780278,29,ing he became caught between the trailers as they made hard left and right turns,2019-07-22 00:19:30+00:00
200780278,30, through the terminal yard. This explains why Employee #1's body was discovered ,2019-07-22 00:19:30+00:00
200780278,31,some distance from the guard station. He died as a result of blunt force trauma.,2019-07-22 00:19:30+00:00
201992187,1,"At approximately 1 p.m. on January 19, 2006, Employee #1 was hand-sanding drywal",2019-07-22 00:19:30+00:00
201992187,2,l approximately 10 feet above the ground on an extension ladder. A loud crash wa,2019-07-22 00:19:30+00:00
201992187,3,"s heard and a coworker found Employee #1 unconscious, lying on his left side wit",2019-07-22 00:19:30+00:00
201992187,4,h the ladder lying at his feet. Employee #1 later died.,2019-07-22 00:19:30+00:00
170238448,6,"es, including compression fractures to the vertebrae in his back. The employer's",2019-07-22 00:19:30+00:00
170238448,7," written procedures did not address safe methods for using grappling hooks, nor ",2019-07-22 00:19:30+00:00
170238448,8,did the employer provide competent personnel training.,2019-07-22 00:19:30+00:00
170388912,1,An employee was holding onto the load line of a crane. He was guiding the load l,2019-07-22 00:19:30+00:00
170388912,2,ine to connect it to a pile-driving hammer. The crane boom contacted a 7200-volt,2019-07-22 00:19:30+00:00
200330645,5,e neighboring establishment drove their forklifts to the accident scene and rais,2019-07-22 00:19:30+00:00
200330645,6,ed the overturned forklift to free Employee #1. She was administered CPR until e,2019-07-22 00:19:30+00:00
200330645,7,mergency services arrived. Employee #1 was treated while being transported to th,2019-07-22 00:19:30+00:00
200330645,8,"e hospital, but she died a short time later.",2019-07-22 00:19:30+00:00
200030989,1,Employee #1 was standing on the raised forks of a lift truck. He had one foot on,2019-07-22 00:19:30+00:00
200030989,2, a pallet and was using his other foot to straighten some product boxes when the,2019-07-22 00:19:30+00:00
200030989,3, lift operator raised the forks. Employee #1 fell 25 ft to the floor. He was kil,2019-07-22 00:19:30+00:00
200030989,4,led.,2019-07-22 00:19:30+00:00
200630960,1,"On September 12, 2003, Employee #1 and #2, a two man crew from a pump service co",2019-07-22 00:19:30+00:00
200630960,2,mpany had worked most of the day to repair a pump located near the bottom of 21-,2019-07-22 00:19:30+00:00
200630960,3,ft deep domestic sewage lift station. They had been supported by a two to three ,2019-07-22 00:19:30+00:00
200630960,4,man crew from the Public Service District that owned the lift station and the se,2019-07-22 00:19:30+00:00
200630960,5,wage collection system. The atmosphere in lift station had been continuously mon,2019-07-22 00:19:30+00:00
200630960,6,"itored with a multi- meter for explosive gasses, oxygen content and hydrogen sul",2019-07-22 00:19:30+00:00
200630960,7,"fide. They had completed the work, tested the pump and unblocked inlet pipes to ",2019-07-22 00:19:30+00:00
200630960,8,"permit sewage to flow into the lift station. They packed the multi-meter, tools ",2019-07-22 00:19:30+00:00
200630960,9,and equipment on to the service truck in preparation of leaving the site. Employ,2019-07-22 00:19:30+00:00
200630960,10,"ee #1 was retrieving the last piece of equipment, a two part extension ladder us",2019-07-22 00:19:30+00:00
200630960,11,ed to access the bottom of the lift station. He was observed reentering the lift,2019-07-22 00:19:30+00:00
200630960,12," station and, while climbing back up, collapsed and fell from the ladder into th",2019-07-22 00:19:30+00:00
170160493,6,ruck fell forward. It came to rest as the contained it was lifting struck the st,2019-07-22 00:19:30+00:00
170160493,7,ack of containers and the yard surface. Employee #1 fell from the operator' seat,2019-07-22 00:19:30+00:00
170160493,8," onto the fork truck's windshield, sustaining contusions to his left shoulder an",2019-07-22 00:19:30+00:00
170160493,9,d elbow. He was transported to St. Mary's Hospital in Long Beach for medical tre,2019-07-22 00:19:30+00:00
170160493,10,"atment. Employee #1 had more than ten years of experience as a top handler, and ",2019-07-22 00:19:30+00:00
170160493,11,"was also a trained crane operator. The containers had been stacked four high, a ",2019-07-22 00:19:30+00:00
170160493,12,common practice which allowed for maximum utilization of the available space wit,2019-07-22 00:19:30+00:00
170160493,13,"hin the yard. The top handler, manufactured by Taylor Machine Works, Inc., was e",2019-07-22 00:19:30+00:00
170160493,14,"quipped with clearly posted warning placards that read ""tilt (mast and load out)",2019-07-22 00:19:30+00:00
170160493,15," only when load is over a stack."" (Note: Abstract text next complete.)",2019-07-22 00:19:30+00:00
200260271,1,"At approximately 5:40 p.m. on December 16, 1997, Employee #1 was torch cutting t",2019-07-22 00:19:30+00:00
200260271,2,he 1/4 in. thick left channel leg of a steel I-beam. He was straddled over the c,2019-07-22 00:19:30+00:00
200260271,3,"rossmember of a conveyor counterbalance support system, under the counterweight.",2019-07-22 00:19:30+00:00
200260271,4," He was finishing his cut when the counterweight unit parted, and the 2,300 lb c",2019-07-22 00:19:30+00:00
200260271,5,"ounterbalance fell from a height of 7 ft, landing on Employee #1's head, torso, ",2019-07-22 00:19:30+00:00
200260271,6,and right leg. He was pronounced dead at the scene.,2019-07-22 00:19:30+00:00
170238638,1,"At 6:00 p.m. on January 11, 2000, Employees #1 and #2 were working at a construc",2019-07-22 00:19:30+00:00
170238638,2,tion site. The operator of a Case 590 SL backhoe was preparing to excavate a sma,2019-07-22 00:19:30+00:00
170238638,3,ll hole. The operator lowered the front bucket and then swung the seat around to,2019-07-22 00:19:30+00:00
170238638,4," face the backhoe controls. He then throttled up, and the backhoe traveled forwa",2019-07-22 00:19:30+00:00
170238638,5,"rd, striking Employees #1 and #2 and pinning them against a flatbed trailer. Emp",2019-07-22 00:19:30+00:00
170238638,6,loyee #1 was killed and Employee #2 suffered a broken leg.,2019-07-22 00:19:30+00:00
170239990,1,"Employee #1 was flying a Bell helicopter, model UH-1B, where his coworkers were ",2019-07-22 00:19:30+00:00
170239990,2,engaged in logging operations. He was lifting a log that the hooker on the groun,2019-07-22 00:19:30+00:00
170239990,3,"d had attached to a line secured to the helicopter. The hooker, who was approxim",2019-07-22 00:19:30+00:00
170239990,4,"ately 300 ft from the log, had radio contact with the pilot. The main rotor mast",2019-07-22 00:19:30+00:00
170239990,5," failed, causing the rotor assembly to fly away from the body of the helicopter.",2019-07-22 00:19:30+00:00
170239990,6, The helicopter and pilot then inverted and crashed to the ground. Employee #1 s,2019-07-22 00:19:30+00:00
170239990,7,"uffered multiple body fractures and severe head trauma, with massive brain damag",2019-07-22 00:19:30+00:00
170239990,8,e. He was killed.,2019-07-22 00:19:30+00:00
170247811,1,Employee #1 was moving some deck material when he tripped on the loose sole of h,2019-07-22 00:19:30+00:00
170247811,2,"is boot. He fell about 32 ft, striking the tire of a materials lift. He suffered",2019-07-22 00:19:30+00:00
170247811,3," extensive injuries to his ribs and back, a punctured lung, and two broken legs.",2019-07-22 00:19:30+00:00
202447520,1,"On July 18, 2007, Employee #1, a machine operator, had his middle fingertip crus",2019-07-22 00:19:30+00:00
202447520,2,hed in a punch press.,2019-07-22 00:19:30+00:00
200513463,1,"On March 8, 2004, Employee #1 was working on his personal vehicle during a lunch",2019-07-22 00:19:30+00:00
200513463,2," break. The vehicle slipped from the jack stands supporting it, pinning him unde",2019-07-22 00:19:30+00:00
601690,1,"Employees #1, #2, and #3 were standing on top of three 71 foot pre-stressed conc",2019-07-22 00:19:29+00:00
601690,2,rete double T roof slabs that had been installed over an auditorium area. As the,2019-07-22 00:19:29+00:00
601690,3,"y were preparing to weld the fourth 71 foot to the first three, the L-shaped led",2019-07-22 00:19:29+00:00
601690,4,"ger beam on top of the columns at the south end rolled inward, due to off center",2019-07-22 00:19:29+00:00
601690,5, loading. The original three double Ts fell 24 feet to ground level. All three e,2019-07-22 00:19:29+00:00
601690,6,mployees rode the slab down. Employee #1 suffered lacerations of the knee and ca,2019-07-22 00:19:29+00:00
601690,7,rtilage. Employee #2 suffered a puncture wound in the back from rebar. Employee ,2019-07-22 00:19:29+00:00
601690,8,#3 suffered severe lacerations of the arm. The installation of the fourth double,2019-07-22 00:19:29+00:00
201050648,4,"per edge of the roof to finish the job, he lost his footing, slid off the edge, ",2019-07-22 00:19:29+00:00
201050648,5,and fell 12 ft to the ground. He sustained fractures to his left ankle and wrist,2019-07-22 00:19:29+00:00
201050648,6,". The roof edges were not guarded, and Employee #1 was not using any form of fal",2019-07-22 00:19:29+00:00
201050648,7,l protection.,2019-07-22 00:19:29+00:00
201050655,1,"Employee #1, an extrusion machine operator, was using an Oliver Machinery table ",2019-07-22 00:19:29+00:00
201050655,2,"saw, serial #25398, to cut a piece of wood. The saw blade was unguarded, and Emp",2019-07-22 00:19:29+00:00
201050655,3,loyee #1 amputated his left middle and index fingers.,2019-07-22 00:19:29+00:00
170900005,1,"At approximately 11:00 a.m. on October 18, 1997, Employee #1 was on a 20 ft long",2019-07-22 00:19:29+00:00
170900005,2," straight extension ladder, painting around window glass at a one-story, single-",2019-07-22 00:19:29+00:00
170900005,3,family residence. He tried to put his right foot on the window ledge but slipped,2019-07-22 00:19:29+00:00
170900005,4, and fell about 8 ft 6 in. onto outdoor stairs that extended from ground level t,2019-07-22 00:19:29+00:00
170900005,5,o the basement. Employee #1 fractured two vertebrae in his neck and was transpor,2019-07-22 00:19:29+00:00
170900005,6,"ted by paramedics to a hospital. He was discharged two days later, wearing a nec",2019-07-22 00:19:29+00:00
170900005,7,k brace.,2019-07-22 00:19:29+00:00
201141538,1,Employee #1 worked at a processing line heat sealing blister-packs. Employee #1 ,2019-07-22 00:19:29+00:00
201141538,2,reached into the machine to correct a misalignment after she had activated the p,2019-07-22 00:19:29+00:00
201141538,3,"rocess, resulting in third-degree burns to her hands. Employee #1 was hospitaliz",2019-07-22 00:19:29+00:00
201141538,4,ed.,2019-07-22 00:19:29+00:00
201521895,1,"On February 13, 2004, Employee #1 was attempting to free climb a tree during a t",2019-07-22 00:19:29+00:00
201521895,2,raining exercise. He fell approximately 16 feet and was hospitalized with should,2019-07-22 00:19:29+00:00
201521895,3,"er, rib, lung and head injuries.",2019-07-22 00:19:29+00:00
201750643,1,"On October 17, 2001, Employee #1, a carpenter, was installing a wooden top plate",2019-07-22 00:19:29+00:00
201750643,2," onto a steel I-beam. He fell between 8 and 12 ft, landing on a concrete surface",2019-07-22 00:19:29+00:00
201750643,3,. Employee #1 was killed. It is believeed that he fell from either a single-sect,2019-07-22 00:19:29+00:00
201750643,4,"ion scaffold that had been placed at the edge of an unprotected working surface,",2019-07-22 00:19:29+00:00
201750643,5, or from the unprotected working surface while accessing or moving the scaffold.,2019-07-22 00:19:29+00:00
170701106,1,"Employee #1, a construction laborer at a pipeline project, was standing approxim",2019-07-22 00:19:29+00:00
170701106,2,ately 10 ft from a tractor with a backhoe attachment that was being driven by a ,2019-07-22 00:19:29+00:00
170701106,3,"foreman. He asked the foreman a question and the foreman turned, answered him, a",2019-07-22 00:19:29+00:00
170701106,4,nd then turned back again. The foreman then lowered the bucket to raise the trac,2019-07-22 00:19:29+00:00
170701106,5,tor and to move slightly forward; this is normal procedure and the extended outr,2019-07-22 00:19:29+00:00
170701106,6,"iggers move forward also, slightly above the road surface. Employee #1 did not n",2019-07-22 00:19:29+00:00
170701106,7,otice this movement as he approached the tractor and his lower left leg became c,2019-07-22 00:19:29+00:00
170701106,8,"aught under one of the outriggers. He suffered a compound fracture, for which he",2019-07-22 00:19:29+00:00
170701106,9, was hospitalized.,2019-07-22 00:19:29+00:00
201140449,1,"At approximately 2:24 p.m. on September 5, 1997, Employee #1 was trying to remov",2019-07-22 00:19:29+00:00
201140449,2,e a jammed empty paint can from a Bail-O-Matic machine when her right index fing,2019-07-22 00:19:29+00:00
201140449,3,er was amputated at the first distal joint.,2019-07-22 00:19:29+00:00
201170487,1,Employee #1 needed a repair tool and began to walk along the side of an operatin,2019-07-22 00:19:29+00:00
201170487,2,g scrap metal shear. He was nearly passed the machine when the cycle ended and t,2019-07-22 00:19:29+00:00
201170487,3,"he top flipper doors opened. A piece of scrap pipe fell out, struck his hard hat",2019-07-22 00:19:29+00:00
201170487,4,", and then struck his hand. Employee #1 received outpatient care and approximate",2019-07-22 00:19:29+00:00
201170487,5,ly six days later his left little finger was amputated at the first joint during,2019-07-22 00:19:29+00:00
201170487,6, an office visit to the doctor.,2019-07-22 00:19:29+00:00
676346,1,"Employee #1, a forklift operator, was moving an empty forklift when it overturne",2019-07-22 00:19:29+00:00
676346,2,d and pinned his left arm between the roll cage and the ground. Employee #1's ar,2019-07-22 00:19:29+00:00
676346,3,m was fractured just above the elbow.,2019-07-22 00:19:29+00:00
171262454,1,Employee #1 was on an unprotected self-supported scaffold system installing a Ty,2019-07-22 00:19:29+00:00
171262454,2,vek wrap on a residential home when he fell approximately 17 feet to the ground.,2019-07-22 00:19:29+00:00
202023016,9, to lift the ore bucket fell off the carriage and struck Employee #1 on the head,2019-07-22 00:19:30+00:00
202023016,10,. He was killed.,2019-07-22 00:19:30+00:00
202368510,1,"On August 23, 2010, Employee #1 was towing a water tank sprayer with a New Holla",2019-07-22 00:19:30+00:00
202368510,2,"nd tractor, spraying for mites in an apple orchard. The tractor rolled down an e",2019-07-22 00:19:30+00:00
202368510,3,mbankment and rolled over on top of Employee #1. He died as a result of his inju,2019-07-22 00:19:30+00:00
202368510,4,ries.,2019-07-22 00:19:30+00:00
201090685,1,"At approximately 8:30 a.m. on March 20, 1997, Employee #1 and a coworker were ro",2019-07-22 00:19:30+00:00
201090685,2,"lling a 110 in. diameter metal reel, which held approximately 14,000 lb of cable",2019-07-22 00:19:30+00:00
201090685,3,", into a machine so that a plastic coating could be put on the cable. A second r",2019-07-22 00:19:30+00:00
201270352,2,"l believed to be empty. They sustained second- and third-degree steam burns, for",2019-07-22 00:19:30+00:00
201270352,3, which they were hospitalized.,2019-07-22 00:19:30+00:00
170605265,6, Loma Linda University Medical Center for treatment and left the hospital on Sep,2019-07-22 00:19:30+00:00
170605265,7,"tember 11, 1993. The tube winder was capable of having 18 paper strips for wrapp",2019-07-22 00:19:30+00:00
170605265,8,ing at a time to form into a spiral tube. The mandrell diameter was 3 1/2 inches,2019-07-22 00:19:30+00:00
170605265,9,. The size of the paper tube at the time of the accident was 151 inches long by ,2019-07-22 00:19:30+00:00
220936827,1,"At 8:54 a.m. on March 1, 2017, an employee was climbing down from an 8-foot ",2018-10-12 00:04:17+00:00
220936827,2,"ladder. When the employee got to the fourth rung of the ladder, he lost ",2018-10-12 00:04:17+00:00
220936827,3,balance and fell to the left of the ladder.  The employee landed on his left ,2018-10-12 00:04:17+00:00
170605265,10,3 1/2 inches in diameter by 0.375 inches thick. The height of the flat belt nip ,2019-07-22 00:19:30+00:00
170605265,11,point was 45 inches. Employee #1 was an experienced worker.,2019-07-22 00:19:30+00:00
945857,1,"At approximately 4:30 p.m. on June 1, 1993, Employee #1 was walking backward as ",2019-07-22 00:19:30+00:00
170751838,5,maladjusted pipe clamp was preventing full closure of the boom. They decided to ,2019-07-22 00:19:30+00:00
170751838,6,extend the boom at an angle toward the track and adjust the clamp. The boom was ,2019-07-22 00:19:30+00:00
170751838,7,partially extended (approximately 60 ft); the knuckle joint on the last (third) ,2019-07-22 00:19:30+00:00
170751838,8,boom section was resting approximately 1 to 2 ft from the outer gauge of the clo,2019-07-22 00:19:30+00:00
170751838,9,sest live track and approximately 6 to 10 ft above track level. Employee #1 and ,2019-07-22 00:19:30+00:00
170751838,10,the service technician were working approximately midway on the boom with their ,2019-07-22 00:19:30+00:00
170751838,11,view obstructed both up and down the tracks. They had been working 10 to 20 minu,2019-07-22 00:19:30+00:00
170751838,12,"tes when a passing train contacted the end of the boom, which collapsed and stru",2019-07-22 00:19:30+00:00
170751838,13,"ck Employee #1, who suffered minor contusions. Immediately prior to the train's ",2019-07-22 00:19:30+00:00
170751838,14,"contact, the service manager had been warned of an incoming train, and had attem",2019-07-22 00:19:30+00:00
170751838,15,"pted, unsuccessfully, to reach the controls. The train's speed was approximately",2019-07-22 00:19:30+00:00
170751838,16, 50 mph. The on-site track flagman had left approximately 15 minutes before the ,2019-07-22 00:19:30+00:00
170751838,17,"accident. The company had little to no experience in live tracks, no hazard reco",2019-07-22 00:19:30+00:00
170751838,18,"gnition training for railroad operation, and no training for normal operations. ",2019-07-22 00:19:30+00:00
170751838,19,"Employees were wearing hard hats. Employee #2, an employee for the general contr",2019-07-22 00:19:30+00:00
170751838,20,"actor on site, who was observing the operation from the boom's counterweights, w",2019-07-22 00:19:30+00:00
170751838,21,as also struck and suffered contusions.,2019-07-22 00:19:30+00:00
170807044,1,"At approximately 1:00 p.m. on August 19, 1994, Employee #1 was working on the fi",2019-07-22 00:19:30+00:00
170807044,2,rst floor of a house that was under construction. While handing boards to a cowo,2019-07-22 00:19:30+00:00
170807044,3,"rker on the second floor, Employee #1 stepped backward and fell 10 feet through ",2019-07-22 00:19:30+00:00
170807044,4,a floor opening. Employee #1 was transported to the hospital suffering from head,2019-07-22 00:19:30+00:00
170807044,5, injuries.,2019-07-22 00:19:30+00:00
170363022,1,"At 10:10 p.m. on February 9, 1997, Employee #1, a forklift operator and lumber h",2019-07-22 00:19:30+00:00
170363022,2,"auler for a sawmill, was preparing to open the door on old dry kiln #2. He was w",2019-07-22 00:19:30+00:00
170363022,3,alking in front of the door when he stepped into an approximately 15 in. deep op,2019-07-22 00:19:30+00:00
170363022,4,en trench of scalding hot water. He suffered serious burns to his lower right le,2019-07-22 00:19:30+00:00
170363022,5,"g, including the ankle and portions of his foot. He telephoned his off-duty supe",2019-07-22 00:19:30+00:00
170363022,6,"rvisor, who arrived within ten minutes and transported him to the emergency room",2019-07-22 00:19:30+00:00
170363022,7, at Lassen Hospital. Employee #1 was treated for his burns and held for 8 to 9 h,2019-07-22 00:19:30+00:00
170363022,8,"ours for observation. He was released at 8:00 a.m. on February 10, 1997, and ret",2019-07-22 00:19:30+00:00
170363022,9,urned to work that evening on restricted duty.,2019-07-22 00:19:30+00:00
201954484,1,"On November 17, 2005, Employee #1 was on a skylight that served as a roof over a",2019-07-22 00:19:30+00:00
201954484,2," pool at an apartment complex, when he fell through the skylight. He was hospita",2019-07-22 00:19:30+00:00
201954484,3,lized and treated for fractured bones and a head injury. He was released from th,2019-07-22 00:19:30+00:00
201954484,4,e hospital and later died from his injuries.,2019-07-22 00:19:30+00:00
202365532,1,"On January 22, 2006, Employee #1 collapsed while doing her routine job duties at",2019-07-22 00:19:30+00:00
202365532,2, a residential care home for the elderly. She died of a heart attack.,2019-07-22 00:19:30+00:00
550509,1,Employee #1 was directed to use an open-flame propane torch to unclog a pipe lin,2019-07-22 00:19:30+00:00
550509,2,e/elbow on top of an asphalt tanker trailer. The pipe line/elbow was blocked wit,2019-07-22 00:19:30+00:00
